beam_id,title,category_main_group,category_sub_group,category,categories,address,street,city,state,borough,neighborhood,postal_code,country,address_verified,latitude,longitude,timezone,phone,price_level,census_place,verified_census_city,beam_location_name,beam_state_code,beam_country_code,website_protocol,website,website_normalized,website_domain,website_domain_tld,website_domain_age,website_domain_registered,website_domain_expires,website_domain_registrar,emails_list,emails_list_website_domain,emails_count,emails_deliverable_count,emails_risky_count,description,rating,reviews_total_count,reviews_per_rating,service_options,highlights,popular_for,accessibility,offerings,dining_options,amenities,atmosphere,crowd,planning,payments,children,has_website,has_email,has_social,has_phone,socials_count,social_profile_instagram,social_username_instagram,social_profile_facebook,social_username_facebook,social_profile_twitter,social_username_twitter,social_profile_tiktok,social_username_tiktok,social_profile_linkedin,social_username_linkedin,social_profile_youtube,social_username_youtube,social_profile_github,social_username_github,social_profile_snapchat,social_username_snapchat,social_profile_pinterest,social_username_pinterest,instagram_followers,instagram_engagement_rate,instagram_engagement_rate_1m,instagram_engagement_rate_3m,instagram_engagement_rate_6m,instagram_engagement_rate_12m,instagram_post_count,first_social_post_days_min,first_social_post_days_max,last_social_post_days_min,last_social_post_days_max,tiktok_followers,tiktok_video_count,tiktok_heart_count,tiktok_engagement_rate,tiktok_engagement_rate_1m,tiktok_engagement_rate_3m,tiktok_engagement_rate_6m,tiktok_engagement_rate_12m,menu_link,order_links,reservation_link,last_updated_at,beam_cross_social_market_penetration,beam_cross_velocity_quality,beam_cross_social_urgency,beam_cross_per_capita_engagement,beam_cross_market_saturation_lead,beam_cross_population_adjusted_rank,beam_cross_demand_gap_index,beam_rating_score,beam_review_confidence,beam_rating_health,sentiment_avg,sentiment_avg_30d,sentiment_avg_90d,sentiment_avg_180d,sentiment_avg_360d,sentiment_percentile_1km,sentiment_percentile_5km,sentiment_percentile_10km,sentiment_score_90d,sentiment_score_360d,sentiment_positive_pct_30d,sentiment_negative_pct_30d,sentiment_neutral_pct_30d,sentiment_positive_pct_90d,sentiment_negative_pct_90d,sentiment_neutral_pct_90d,sentiment_positive_pct_180d,sentiment_negative_pct_180d,sentiment_neutral_pct_180d,sentiment_positive_pct_360d,sentiment_negative_pct_360d,sentiment_neutral_pct_360d,sentiment_trend_30vs90d,sentiment_trend_90vs360d,sentiment_diff_30vs90d,sentiment_change_360d,sentiment_diff_90vs360d,sentiment_change_pct_360d,reviews_count_30d,reviews_count_90d,reviews_count_180d,reviews_count_360d,beam_score_overall,beam_popularity_percentile,beam_social_presence,beam_data_completeness,beam_price_value,beam_data_freshness,beam_rank_city_category,beam_rank_city_overall,beam_rank_city_reviews,beam_rank_state_category,beam_rank_state_overall,beam_rank_state_reviews,beam_rank_country_category,beam_rank_country_overall,beam_rank_country_reviews,beam_rank_place_global_category,beam_rank_category,beam_rank_competition_1km_category,beam_rank_competition_1km_total,beam_rank_competition_1km_reviews,beam_rank_competition_5km_category,beam_rank_competition_5km_total,beam_rank_competition_5km_reviews,beam_rank_competition_10km_category,beam_rank_competition_10km_total,beam_rank_competition_10km_reviews,beam_export_rank,total_city_category,total_city,total_state_category,total_state,total_country_category,total_country,total_category_global,beam_competitors_10km_competitive_strength,beam_competitors_10km_competitor_avg_sentiment_30d,beam_competitors_10km_competitor_avg_sentiment_90d,beam_competitors_10km_sentiment_diff_30d,beam_competitors_10km_sentiment_diff_90d,beam_competitors_1km_competitive_strength,beam_competitors_1km_competitor_avg_sentiment_30d,beam_competitors_1km_competitor_avg_sentiment_90d,beam_competitors_1km_sentiment_diff_30d,beam_competitors_1km_sentiment_diff_90d,beam_competitors_5km_competitive_strength,beam_competitors_5km_competitor_avg_sentiment_30d,beam_competitors_5km_competitor_avg_sentiment_90d,beam_competitors_5km_sentiment_diff_30d,beam_competitors_5km_sentiment_diff_90d,beam_competitors_10km_competitor_count,beam_competitors_1km_competitor_count,beam_competitors_5km_competitor_count,beam_competitors_1km_rank_by_score,beam_competitors_1km_rank_by_rating,beam_competitors_1km_rank_by_reviews,beam_competitors_1km_score_percentile,beam_competitors_1km_rating_percentile,beam_competitors_1km_reviews_percentile,beam_competitors_1km_health_percentile,beam_competitors_1km_sentiment_percentile,beam_competitors_1km_competitor_avg_score,beam_competitors_1km_competitor_avg_rating,beam_competitors_1km_competitor_avg_reviews,beam_competitors_1km_competitor_avg_health,beam_competitors_1km_competitor_avg_sentiment,beam_competitors_1km_score_diff,beam_competitors_1km_rating_diff,beam_competitors_1km_reviews_diff,beam_competitors_1km_health_diff,beam_competitors_1km_sentiment_diff,beam_competitors_5km_rank_by_score,beam_competitors_5km_rank_by_rating,beam_competitors_5km_rank_by_reviews,beam_competitors_5km_score_percentile,beam_competitors_5km_rating_percentile,beam_competitors_5km_reviews_percentile,beam_competitors_5km_health_percentile,beam_competitors_5km_sentiment_percentile,beam_competitors_5km_competitor_avg_score,beam_competitors_5km_competitor_avg_rating,beam_competitors_5km_competitor_avg_reviews,beam_competitors_5km_competitor_avg_health,beam_competitors_5km_competitor_avg_sentiment,beam_competitors_5km_score_diff,beam_competitors_5km_rating_diff,beam_competitors_5km_reviews_diff,beam_competitors_5km_health_diff,beam_competitors_5km_sentiment_diff,beam_competitors_10km_rank_by_score,beam_competitors_10km_rank_by_rating,beam_competitors_10km_rank_by_reviews,beam_competitors_10km_score_percentile,beam_competitors_1km_competitive_tier,beam_competitors_10km_rating_percentile,beam_competitors_10km_reviews_percentile,beam_competitors_10km_health_percentile,beam_competitors_10km_sentiment_percentile,beam_competitors_5km_competitive_tier,beam_competitors_10km_competitor_avg_score,beam_competitors_10km_competitor_avg_rating,beam_competitors_10km_competitor_avg_reviews,beam_competitors_10km_competitor_avg_health,beam_competitors_10km_competitive_tier,beam_competitors_10km_competitor_avg_sentiment,beam_competitors_10km_score_diff,beam_competitors_10km_rating_diff,beam_competitors_10km_reviews_diff,beam_competitors_10km_health_diff,beam_competitors_10km_sentiment_diff,beam_competitors_1km_total_in_radius,beam_competitors_5km_total_in_radius,beam_competitors_10km_total_in_radius,beam_competitors_1km_avg_distance_m,beam_competitors_1km_closest_competitor_m,beam_competitors_1km_market_type,beam_competitors_1km_review_share,beam_competitors_1km_density_per_sqkm,beam_competitors_1km_tier_below_40,beam_competitors_1km_tier_40_59,beam_competitors_1km_tier_60_79,beam_competitors_1km_tier_80_100,beam_competitors_5km_avg_distance_m,beam_competitors_5km_closest_competitor_m,beam_competitors_5km_market_type,beam_competitors_5km_review_share,beam_competitors_5km_density_per_sqkm,beam_competitors_5km_tier_below_40,beam_competitors_5km_tier_40_59,beam_competitors_5km_tier_60_79,beam_competitors_5km_tier_80_100,beam_competitors_10km_avg_distance_m,beam_competitors_10km_closest_competitor_m,beam_competitors_10km_market_type,beam_competitors_10km_review_share,beam_competitors_10km_density_per_sqkm,beam_competitors_10km_tier_below_40,beam_competitors_10km_tier_40_59,beam_competitors_10km_tier_60_79,beam_competitors_10km_tier_80_100,beam_competitors_city_competitor_avg_sentiment_30d,beam_competitors_city_competitor_avg_sentiment_90d,beam_competitors_city_sentiment_diff_30d,beam_competitors_city_sentiment_diff_90d,beam_competitors_city_competitor_count,beam_competitors_city_total_in_city,beam_competitors_city_rank_by_score,beam_competitors_city_rank_by_rating,beam_competitors_city_rank_by_reviews,beam_competitors_city_score_percentile,beam_competitors_city_rating_percentile,beam_competitors_city_reviews_percentile,beam_competitors_city_health_percentile,beam_competitors_city_sentiment_percentile,beam_competitors_city_competitor_avg_score,beam_competitors_city_competitor_avg_rating,beam_competitors_city_competitor_avg_reviews,beam_competitors_city_competitor_avg_health,beam_competitors_city_competitor_avg_sentiment,beam_competitors_city_score_diff,beam_competitors_city_rating_diff,beam_competitors_city_reviews_diff,beam_competitors_city_health_diff,beam_competitors_city_sentiment_diff,beam_competitors_city_market_type,beam_competitors_city_review_share,beam_competitors_city_density_per_sqkm,beam_competitors_city_tier_below_40,beam_competitors_city_tier_40_59,beam_competitors_city_tier_60_79,beam_competitors_city_tier_80_100,beam_competitors_city_competitive_strength,beam_competitors_city_underserved_score,beam_competitors_city_competition_intensity,beam_competitors_state_competitor_avg_sentiment_30d,beam_competitors_state_competitor_avg_sentiment_90d,beam_competitors_state_sentiment_diff_30d,beam_competitors_state_sentiment_diff_90d,beam_competitors_state_competitor_count,beam_competitors_state_total_in_state,beam_competitors_state_rank_by_score,beam_competitors_state_rank_by_rating,beam_competitors_state_rank_by_reviews,beam_competitors_state_score_percentile,beam_competitors_state_rating_percentile,beam_competitors_state_reviews_percentile,beam_competitors_state_health_percentile,beam_competitors_state_sentiment_percentile,beam_competitors_state_competitor_avg_score,beam_competitors_state_competitor_avg_rating,beam_competitors_state_competitor_avg_reviews,beam_competitors_state_competitor_avg_health,beam_competitors_state_competitor_avg_sentiment,beam_competitors_state_score_diff,beam_competitors_state_rating_diff,beam_competitors_state_reviews_diff,beam_competitors_state_health_diff,beam_competitors_state_sentiment_diff,beam_competitors_state_market_type,beam_competitors_state_review_share,beam_competitors_state_density_per_sqkm,beam_competitors_state_underserved_score,beam_competitors_state_competition_intensity,beam_competitors_state_competitive_strength,beam_competitors_country_competitor_avg_sentiment_30d,beam_competitors_country_competitor_avg_sentiment_90d,beam_competitors_country_sentiment_diff_30d,beam_competitors_country_sentiment_diff_90d,beam_competitors_country_competitor_count,beam_competitors_country_competitor_avg_score,beam_competitors_country_competitor_avg_rating,beam_competitors_country_competitor_avg_reviews,beam_competitors_country_competitor_avg_health,beam_competitors_country_competitor_avg_sentiment,beam_competitors_country_score_diff,beam_competitors_country_rating_diff,beam_competitors_country_reviews_diff,beam_competitors_country_sentiment_diff,beam_competitors_country_score_percentile,beam_competitors_country_rating_percentile,beam_competitors_country_reviews_percentile,beam_competitors_country_health_percentile,beam_competitors_country_sentiment_percentile,beam_competitors_country_rank_by_score,beam_competitors_country_competitive_strength,beam_competitors_country_health_diff,beam_competitors_country_rank_by_rating,beam_competitors_country_rank_by_reviews,beam_competitors_country_tier_40_59,beam_competitors_country_tier_60_79,beam_competitors_country_tier_80_100,beam_competitors_country_tier_below_40,beam_competitors_country_total_in_country,beam_competitors_city_siblings_competitor_count,beam_competitors_city_siblings_competitor_avg_score,beam_competitors_city_siblings_competitor_avg_rating,beam_competitors_city_siblings_competitor_avg_reviews,beam_competitors_city_siblings_competitor_avg_health,beam_competitors_city_siblings_competitor_avg_sentiment,beam_competitors_city_siblings_score_diff,beam_competitors_city_siblings_rating_diff,beam_competitors_city_siblings_reviews_diff,beam_competitors_city_siblings_sentiment_diff,beam_competitors_city_siblings_score_percentile,beam_competitors_city_siblings_rating_percentile,beam_competitors_city_siblings_reviews_percentile,beam_competitors_city_siblings_health_percentile,beam_competitors_city_siblings_sentiment_percentile,beam_competitors_city_siblings_rank_by_score,beam_competitors_city_siblings_competitor_avg_recommend_pct,beam_competitors_city_siblings_recommend_pct_diff,beam_competitors_city_siblings_recommend_pct_percentile,beam_competitors_city_siblings_total_siblings,beam_competitors_city_businesses_per_10k_pop,beam_competitors_city_population_per_business,beam_competitors_city_population_density,beam_competitors_city_reviews_per_capita,beam_competitors_city_reviews_per_10k_pop,beam_competitors_state_businesses_per_10k_pop,beam_competitors_state_population_per_business,beam_competitors_state_population_density,beam_competitors_state_reviews_per_capita,beam_competitors_state_reviews_per_10k_pop,beam_competitors_1km_hhi_contribution,beam_competitors_1km_hhi_minimum,beam_competitors_5km_hhi_contribution,beam_competitors_5km_hhi_minimum,beam_competitors_10km_hhi_contribution,beam_competitors_10km_hhi_minimum,beam_competitors_city_hhi_contribution,beam_competitors_city_hhi_minimum,beam_competitors_state_hhi_contribution,beam_competitors_state_hhi_minimum,beam_trends_score_30d_beam_score_overall,beam_trends_score_30d_rating,beam_trends_score_30d_review_count,beam_trends_score_30d_beam_rating_health,beam_trends_score_30d_beam_popularity_percentile,beam_trends_score_90d_beam_score_overall,beam_trends_score_90d_rating,beam_trends_score_90d_review_count,beam_trends_score_90d_beam_rating_health,beam_trends_score_90d_beam_popularity_percentile,beam_trends_competitive_1km_30d_strength_change,beam_trends_competitive_1km_30d_rank_change,beam_trends_competitive_1km_30d_percentile_change,beam_trends_competitive_1km_90d_strength_change,beam_trends_competitive_1km_90d_rank_change,beam_trends_competitive_1km_90d_percentile_change,beam_trends_competitive_5km_30d_strength_change,beam_trends_competitive_5km_30d_rank_change,beam_trends_competitive_5km_30d_percentile_change,beam_trends_competitive_5km_90d_strength_change,beam_trends_competitive_5km_90d_rank_change,beam_trends_competitive_5km_90d_percentile_change,beam_trends_competitive_10km_30d_strength_change,beam_trends_competitive_10km_30d_rank_change,beam_trends_competitive_10km_30d_percentile_change,beam_trends_competitive_10km_90d_strength_change,beam_trends_competitive_10km_90d_rank_change,beam_trends_competitive_10km_90d_percentile_change,beam_trends_competitive_city_30d_strength_change,beam_trends_competitive_city_30d_rank_change,beam_trends_competitive_city_30d_percentile_change,beam_trends_competitive_city_90d_strength_change,beam_trends_competitive_city_90d_rank_change,beam_trends_competitive_city_90d_percentile_change,beam_trends_competitive_state_30d_strength_change,beam_trends_competitive_state_30d_rank_change,beam_trends_competitive_state_30d_percentile_change,beam_trends_competitive_state_90d_strength_change,beam_trends_competitive_state_90d_rank_change,beam_trends_competitive_state_90d_percentile_change,beam_trends_sentiment_current_sentiment,beam_trends_sentiment_positive_ratio,beam_trends_sentiment_negative_ratio,beam_trends_sentiment_review_count,beam_trends_velocity_reviews_per_day,beam_trends_velocity_reviews_per_month,beam_trends_velocity_percentile_city,beam_trends_velocity_percentile_state,beam_trends_velocity_trend,beam_velocity_reviews_per_day,beam_velocity_reviews_per_week,beam_velocity_reviews_per_month,beam_velocity_reviews_last_30d,beam_velocity_reviews_last_90d,beam_velocity_reviews_last_365d,beam_velocity_percentile_1km,beam_velocity_percentile_5km,beam_velocity_percentile_10km,beam_velocity_percentile_city,beam_velocity_percentile_state,beam_velocity_rank_1km,beam_velocity_rank_5km,beam_velocity_rank_10km,beam_velocity_rank_city,beam_velocity_rank_state,beam_velocity_trend,beam_velocity_change_30d,beam_velocity_change_90d,beam_trends_sentiment_recommend_pct
MADYF7HG,Blue Dolphin,Food and Drink,Restaurants,Greek restaurant,"Greek restaurant, Breakfast restaurant","502 S Burdick St, Kalamazoo, MI 49007",502 S Burdick St,Kalamazoo,Michigan,Vine,Vine,49007,US,True,42.287306099999995,-85.5831639,America/Detroit,(269) 34*-****,2,,True,Kalamazoo,Michigan,US,http,http://thebluedolphinrestaurant.com,thebluedolphinrestaurant.com,thebluedolphinrestaurant.com,com,8587,2002-09-26,2026-09-26,"GoDaddy.com, LLC",,,0,0,0,Spacious Greek standby with Mediterranean decor offers traditional mains & American comfort eats.,4.49,1097,"{""1"": 40, ""2"": 29, ""3"": 74, ""4"": 235, ""5"": 831}","Takeout, Dine-in","Fast service, Great beer selection, Great cocktails, Great coffee, Great dessert, Great wine list, Live music, Serves local specialty","Breakfast, Lunch, Dinner, Solo dining","Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating","Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Hard liquor, Healthy options, Late-night food, Private dining room, Quick bite, Small plates, Vegetarian options, Wine","Breakfast, Brunch, Lunch, Dinner, Catering, Dessert, Seating, Table service","Bar onsite, Restroom","Casual, Cozy, Historic, Quiet, Trendy","College students, Groups, Tourists",Accepts reservations,"Credit cards, Debit cards, NFC mobile payments","Good for kids, High chairs, Kids' menu",TRUE,purchase_dataset@,TRUE,TRUE,5,https://www.instagram.com/bluedolphinkatonah,bluedolphinkatonah,https://www.facebook.com/p/blue-dolphin-100063538243198,blue-dolphin-100063538243198,https://twitter.com/n8in8or,n8in8or,,,https://www.linkedin.com/company/blue-dolphin-restaurant,blue-dolphin-restaurant,https://www.youtube.com/channel/ucszpepjifltxohprltfjiaa,ucszpepjifltxohprltfjiaa,,,,,,,1161,7.7,,3.32,3.45,4.11,158,,,,,,,,,,,,,https://thebluedolphinrestaurant.com/appetizers,,,2026-03-31T13:58:43.923614+00:00,1.58,1.16,0.1,11818.93,204.7,89.1439,0.44,89.8,100.0,88.2,0.7693,,0.7385,0.859,0.778,0.5494,0.3075,0.2777,86.9,88.9,,,,87.5,12.5,0.0,94.74,5.26,0.0,87.1,8.06,4.84,stable,stable,,-2.0,-0.0395,-2.2,0,8,19,62,85.4,69.0,92,83,88.8,60.0,13,267,19,1298,10565,1595,46800,527397,59118,50541,13,249124,49,420823,475695,101,480891,452069,101,389838,85,332,749,16496,32074,724238,1424284,724238,0.3655,0.3008,0.4857,-0.3008,0.2528,0.6052,0.2292,0.3476,-0.2292,0.3909,0.3726,0.4168,0.4694,-0.4168,0.2691,100,48,100,249124,202410,420823,0.655,0.7166,0.4274,0.8186,0.5494,67.0,4.21,387,83.5,0.4987,19.1,0.28,710,4.7,0.2706,475695,431601,480891,0.3601,0.4056,0.3562,0.4038,0.3075,70.4,4.2,566,79.5,0.5213,15.7,0.29,531,8.7,0.248,452069,561981,389838,0.3853,Average,0.2313,0.4734,0.223,0.2777,Below Average,75.1,4.17,850,78.7,Below Average,0.5577,11.0,0.32,247,9.5,0.2116,49,101,101,525,51,competitive,0.0557,15.28,4.2,27.1,56.3,12.5,3159,1001,competitive,0.019,1.27,0.0,11.0,83.0,6.0,6699,5025,competitive,0.0127,0.32,0.0,0.0,80.0,20.0,0.3846,0.5441,-0.3846,0.1944,100,101,2,108,16,0.9973,0.6979,0.9599,0.7594,0.8636,76.0,4.26,808,81.1,0.5912,10.1,0.23,289,7.1,0.1781,competitive,0.0134,1.54,0.0,0.0,77.0,23.0,0.8963,0.45,10.33,0.2332,0.7892,-0.2332,-0.0507,100,101,95,5893,1461,0.9946,0.6715,0.9201,0.748,0.8438,83.1,4.65,1524,91.9,0.7822,3.0,-0.16,-427,-3.7,-0.0129,competitive,0.0071,0.0004,1.0,0.08,0.8753,0.2094,0.3682,-0.2094,0.3703,828388,62.9,3.88,394,76.6,0.4737,23.2,0.61,703,0.2956,0.9952,0.6221,0.9354,0.7167,0.8252,3730,0.8653,11.6,306364,53006,24.3,58.7,7.7,9.2,828389,248,65.7,4.24,442,78.5,0.5031,20.4,0.25,655,0.2662,0.996,0.6356,0.9676,0.7045,0.8259,2,61.56,31.62,0.919,248,13.59,736,1133,1.0974,10973.94,0.1,100773,40,0.0151,151.2,31.04,204.08,3.62,99.01,1.62,99.01,1.8,99.01,0.51,99.01,-1.4,0.0,7,-0.1,-25.5,,,,,,-0.02,33450,-0.046,0.61,249123,0.655,-0.01,-7845,0.011,0.37,475694,0.36,-0.03,40483,-0.054,0.37,452068,0.385,0.47,-440163,0.537,0.9,2,0.997,0.56,-524000,0.676,0.88,95,0.995,0.7693,,,1097,0.4,12.0,1.0,0.899,accelerating,0.40,2.80,12.00,12,19,79,0.920,0.923,0.923,1.000,0.899,66515,69132,69106,1,8,accelerating,0.03,,93.18
SUWKKM49,Uncle Ernie's Pancake House,Food and Drink,Restaurants,Breakfast restaurant,"Breakfast restaurant, Lunch restaurant","4005 Portage Street, Kalamazoo, MI 49001",4005 Portage Street,Kalamazoo,Michigan,Milwood,Milwood,49001,US,True,42.251388899999995,-85.5597222,America/Detroit,(269) 34*-****,2,,True,Kalamazoo,Michigan,US,http,http://uncleerniespancakehouse.com,uncleerniespancakehouse.com,uncleerniespancakehouse.com,com,2163,2020-04-28,2028-04-28,Wix.com Ltd.,,,0,0,0,Long-running eatery specializing in homestyle American breakfasts & diner-style lunches.,4.54,1038,"{""1"": 31, ""2"": 22, ""3"": 66, ""4"": 222, ""5"": 826}","Curbside pickup, Onsite services, Takeout, Dine-in","Great coffee, Serves local specialty","Breakfast, Solo dining","Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating","Coffee, Comfort food, Quick bite","Breakfast, Brunch, Lunch, Dinner, Dessert, Seating, Table service","Bar onsite, Restroom, Wi-Fi","Casual, Cozy","Family-friendly, Groups, Tourists",Accepts reservations,"Credit cards, Debit cards, NFC mobile payments","Good for kids, High chairs, Kids' menu",TRUE,purchase_dataset@,TRUE,TRUE,2,,,,,,,https://www.tiktok.com/@unclebillspancakehousecm,unclebillspancakehousecm,https://www.linkedin.com/in/evelyn-dennany-85a594185,evelyn-dennany-85a594185,,,,,,,,,,,,,,,,,,,,1342,22,13600,4.23,,,7.96,5.08,https://uncleerniespancakehouse.com,,,2026-03-31T13:14:37.924623+00:00,1.82,0.29,0.5,11503.56,513.3,89.1439,0.44,90.8,100.0,90.4,0.8068,,0.6235,0.6608,0.7489,0.685,0.4266,0.3408,81.2,87.4,,,,71.43,0.0,28.57,78.95,10.53,10.53,86.36,9.09,4.55,stable,declining,,-6.2,-0.1254,-7.1,0,7,19,44,76.3,35.1,68,67,85.2,60.0,41,238,62,2309,9268,2901,81562,465449,109028,88609,41,600442,6,597718,348949,101,320029,435942,101,438463,72,332,749,16496,32074,724238,1424284,724238,0.3682,0.3133,0.5226,-0.3133,0.1009,0.1596,0.2,0.2118,-0.2,0.4117,0.4989,0.3391,0.4649,-0.3391,0.1586,100,5,100,600442,660000,597718,0.1819,0.1016,0.1881,0.5331,0.685,59.7,3.52,259,78.0,0.5405,17.3,1.02,779,12.4,0.2663,348949,444791,320029,0.5277,0.3883,0.5711,0.3755,0.4266,73.9,4.19,752,79.1,0.5551,3.1,0.35,286,11.3,0.2517,435942,525631,438463,0.4062,Emerging,0.278,0.4079,0.2768,0.3408,Average,75.5,4.21,784,79.8,Below Average,0.5806,1.5,0.33,254,10.6,0.2262,6,101,101,303,208,concentrated,0.4449,1.59,20.0,20.0,60.0,0.0,3421,1021,competitive,0.0136,1.27,0.0,2.0,84.0,14.0,7609,5016,competitive,0.0131,0.32,0.0,0.0,78.0,22.0,0.3846,0.5479,-0.3846,0.0756,100,101,65,99,48,0.8209,0.7353,0.8743,0.8422,0.9278,76.2,4.27,812,81.4,0.5961,0.8,0.27,226,9.0,0.2107,competitive,0.0126,1.54,0.0,0.0,76.0,24.0,0.8112,0.45,10.35,0.2332,0.7885,-0.2332,-0.165,100,101,3326,5135,2564,0.8162,0.7144,0.8597,0.8128,0.8901,83.1,4.65,1523,92.0,0.7832,-6.1,-0.11,-485,-1.6,0.0236,competitive,0.0068,0.0004,1.0,0.08,0.7987,0.2094,0.3682,-0.2094,0.2553,828388,62.9,3.88,394,76.6,0.4737,14.1,0.66,644,0.3331,0.8447,0.6669,0.8859,0.7838,0.8727,126263,0.8038,13.8,269316,93817,24.3,58.7,7.7,9.2,828389,248,65.7,4.24,442,78.5,0.5031,11.3,0.3,596,0.3037,0.7814,0.6883,0.8866,0.8178,0.915,53,61.56,32.91,0.9433,248,13.59,736,1133,1.1037,11036.71,0.1,100773,40,0.0151,151.17,1979.54,1666.67,1.85,99.01,1.71,99.01,1.59,99.01,0.46,99.01,4.7,0.0,2,0.1,-55.4,,,,,,0.0,-10928,0.016,0.16,600441,0.182,-0.02,20857,-0.028,0.5,348944,0.528,-0.01,-1416,0.002,0.37,435932,0.406,0.38,-437365,0.357,0.81,65,0.821,0.49,-520769,0.498,0.8,3326,0.816,0.8068,,,1038,0.1,3.0,0.091,0.277,decelerating,0.10,0.70,3.00,3,14,49,0.557,0.570,0.571,0.091,0.277,331227,345950,344596,10,137,decelerating,-0.13,,94.47
Q8SQJXQR,Crow's Nest,Food and Drink,Restaurants,Breakfast restaurant,"Breakfast restaurant, Brunch restaurant, Diner, Lunch restaurant, Vegetarian restaurant","816 S Westnedge Ave, Kalamazoo, MI 49008",816 S Westnedge Ave,Kalamazoo,Michigan,Vine,Vine,49008,US,True,42.283516399999996,-85.5897597,America/Detroit,(269) 97*-****,2,,True,Kalamazoo,Michigan,US,http,http://crowsnestkalamazoo.com,crowsnestkalamazoo.com,crowsnestkalamazoo.com,com,3815,2015-10-20,2027-10-20,"GoDaddy.com, LLC",,,0,0,0,"American breakfast & brunch specialist with a snug, informal 2nd-story setting.",4.5,1048,"{""1"": 81, ""2"": 44, ""3"": 104, ""4"": 381, ""5"": 2145}","Delivery, Onsite services, Takeout, Dine-in","Great coffee, Great tea selection, Serves local specialty","Breakfast, Solo dining",Wheelchair accessible parking lot,"Coffee, Comfort food, Healthy options, Organic dishes, Quick bite, Vegan options, Vegetarian options","Breakfast, Brunch, Lunch, Dinner, Dessert, Seating, Table service","Gender-neutral restroom, Restroom, Wi-Fi","Casual, Cozy, Trendy","College students, Family-friendly, Tourists",Usually a wait,"Credit cards, Debit cards","Good for kids, High chairs, Kids' menu",TRUE,purchase_dataset@,TRUE,TRUE,3,https://www.instagram.com/crowsnestrestaurant,crowsnestrestaurant,https://www.facebook.com/crowsnestrestaurantkalamazoo,crowsnestrestaurantkalamazoo,,,,,,,https://www.youtube.com/ourcrowsnest5,ourcrowsnest5,,,,,,,2870,0.84,,,0.84,0.84,536,,,,,,,,,,,,,https://crowsnestkalamazoo.com,,,2026-03-31T13:13:46.127818+00:00,3.9,0.87,0.1,11072.84,341.9,89.1439,0.44,90.0,100.0,87.5,0.7636,,0.75,0.775,0.6999,0.6467,0.4108,0.271,87.5,85.0,,,,87.5,12.5,0.0,91.67,8.33,0.0,85.34,13.79,0.86,stable,improving,,2.5,0.0501,2.9,0,16,48,116,75.6,42.2,52,67,88.1,60.0,34,260,49,2148,10227,2681,75167,508939,99713,81620,34,177708,33,461053,366262,101,382847,475270,101,427880,79,332,749,16496,32074,724238,1424284,724238,0.338,0.2823,0.45,-0.2823,0.3147,0.6468,0.2031,0.3935,-0.2031,0.3712,0.4597,0.3592,0.5101,-0.3592,0.2546,100,32,100,177708,156982,461053,0.7532,0.7785,0.373,0.8518,0.6467,68.5,4.28,360,84.3,0.5282,7.8,0.22,688,3.2,0.2354,366262,457743,382847,0.505,0.3717,0.4873,0.3617,0.4108,73.5,4.18,680,78.9,0.5508,2.8,0.32,368,8.6,0.2128,475270,561981,427880,0.3549,Average,0.2313,0.4221,0.2091,0.271,Average,74.4,4.17,799,78.4,Below Average,0.5551,1.9,0.33,249,9.1,0.2085,33,101,101,838,45,competitive,0.0834,10.19,3.1,25.0,56.3,15.6,3293,1019,competitive,0.0152,1.27,0.0,4.0,83.0,13.0,6854,5008,competitive,0.013,0.32,0.0,0.0,81.0,19.0,0.3846,0.5438,-0.3846,0.2209,100,101,75,107,39,0.7995,0.7166,0.893,0.7433,0.8503,76.1,4.26,808,81.1,0.5913,0.2,0.24,240,6.4,0.1723,competitive,0.0128,1.54,0.0,0.0,76.0,24.0,0.8027,0.45,10.34,0.2432,0.789,-0.2432,-0.0243,100,101,3757,5713,2341,0.7927,0.68,0.8719,0.7263,0.8351,83.2,4.65,1521,91.9,0.7822,-6.9,-0.15,-473,-4.4,-0.0186,competitive,0.0068,0.0004,1.0,0.08,0.7827,0.2094,0.3682,-0.2094,0.3965,828388,62.9,3.88,394,76.6,0.4737,13.4,0.62,654,0.2899,0.8247,0.6302,0.8949,0.6929,0.8174,142794,0.7874,10.9,295956,86219,24.3,58.7,7.7,9.2,828389,248,65.7,4.24,442,78.5,0.5031,10.6,0.26,606,0.2605,0.7652,0.6437,0.8947,0.6842,0.8097,59,61.56,27.89,0.749,248,13.59,736,1133,1.0981,10980.6,0.1,100773,40,0.0151,150.95,69.61,303.03,2.3,99.01,1.68,99.01,1.64,99.01,0.47,99.01,-6.8,0.0,6,0.0,-48.9,,,,,,0.0,-13452,0.019,0.65,177707,0.753,-0.01,-1994,0.003,0.46,366261,0.505,-0.02,26145,-0.034,0.34,475269,0.355,0.38,-440090,0.339,0.8,75,0.8,0.47,-520338,0.474,0.78,3757,0.793,0.7636,,,1048,0.3,9.0,0.727,0.728,decelerating,0.30,2.10,9.00,9,39,133,0.873,0.878,0.878,0.727,0.728,101285,105220,105139,4,54,decelerating,-0.20,,89.45
